XML_ID|AMOUNT
10434732|17
142416|1077
237634|56
959953|16
5875011|348
7295298|141
5779291|1143
9580053|6
10033218|28
13062029|18
1049205|13
1119307|81
10394669|20
10198099|37
4735334|9
9683208|17
9745869|48
12169346|41
13146859|71
13499255|170
146741|417
8825999|213
9680598|135
12654452|1107
11833971|440
141766|51
242470|45
145401|522
146288|16
2098476|11
2358728|1911
10177303|32
14047198|77
144062|547
559841|23
847346|163
4327617|516
6683296|217
6684887|148
9732626|140
10848277|89
14382475|11
11869112|91
235755|1190
853481|231
628152|35
3549009|185
3933423|1885
4356421|59
13506455|67
14458723|357
6392810|146
6350670|13
7276893|19
10368542|609
242361|43
6217035|148
10501635|23
9742554|196
10552843|76
12614758|229
14365853|774
249775|15
4190990|14
9715021|50
10472274|41
13035712|91
13470238|35
1522850|1268
146856|2097
9211327|226
7731270|1214
9686250|412
9757842|25
10140504|10
231992|97
913624|566
3083298|208
4400054|82
9758863|36
11990035|27
1068438|38
251183|11
450503|98
7372726|239
11821268|37
13662180|135
145218|28
2171827|386
2765122|228
4606469|46
9735707|47
12250318|23
11563212|206
390875|311
587814|17
3502370|4624
1820835|1011
989849|3
3970982|32
5582852|243
5618308|117
5137896|206
9488447|224
9574259|7
9695168|427
10391421|10
12984128|72
146467|6847
422355|26
9758852|147
7651305|12
9739397|17
9752582|63
12155901|23
246448|195
1765061|45
142345|2032
2332667|18
10391369|42
12170298|32
146739|128
142126|666
360883|45
5450964|15
7387094|286
1129994|4
248243|391
247704|209
9972307|474
9985703|32
9865466|698
14341190|62
14341562|101
1594969|68
1554311|101
147580|974
146407|443
9748889|75
9735358|8
10021686|575
11471126|6
10852462|315
14352331|30
142148|550
146917|1259
240444|178
2288183|126
5120153|48
8027350|8
9069343|53
9580080|6
13772469|134
2796984|126
6235608|130
9687995|134
9724392|95
142347|111
10498572|140
9761975|16
10823571|344
439201|214
5370152|17
4627743|1761
6957924|149
8668196|11
7175729|12
9686692|95
240405|153
248889|26
142248|130
3088597|382
7882059|111
7930329|111
10250333|18
14360513|372
248525|92
957572|21
3711643|401
4062076|14883
10390426|5
10033271|150
13375305|80
10987033|73
1366543|56
2179560|41
3934986|1339
3978956|17
5400679|27
5411244|34
6456321|81
9358390|12
9736070|38
10725754|438
11163999|7
147170|39
4935102|24
7832796|52
8684990|51
10182754|58
9746910|263
10889398|24
14351781|102
142726|425
5203880|48
10133448|3
10021695|25
10437836|12
10777429|81
243539|201
465509|7250
235287|12
2300528|49
4233011|1733
232251|3957
3595906|370
4739625|19
6366310|27
10394683|69
11109440|20
14351790|14
147326|2277
5924987|83
9674902|238
12363936|26
12891637|91
144762|97
2360277|638
2565838|5
4604164|1751
9675554|249
9002463|21
14443632|15
142742|60
145344|351
385566|251
535427|57
1875086|386
13654781|14
3493490|8
5763832|106
8271174|65
9751526|183
1058240|24
141595|48
3883733|32
5317072|87
5406061|16
5981592|106
8214239|141
9930757|14
1605203|162
142074|11
742090|63
2826290|62
10658546|228
10927494|41
10726769|109
12594425|11
145275|672
9762288|77
1699790|295
233623|384
146360|144
5540885|98
5819245|427
6650855|509
10539446|16
13507324|38497
1019786|923
2335886|782
3769070|543
10737363|5
14382521|382
12825341|153
145360|61
1031390|113
2344449|164
10133469|502
11552407|77
14500873|28
245237|11
2155857|1205
2364428|36
3907610|210
10846245|2189
1234496|827
144218|23
676864|41
143949|119
6553817|336
12398612|89
447313|19
5865114|394
10204024|11
12268879|14
14351793|16
966323|2627
4097755|272
9741231|54
10732168|97
13482933|16
12430034|54
14333575|95
144815|191
145776|117
5103618|1100
5328977|3390
5700308|40
6949073|95
7014769|88
9734553|12
1264136|58
145995|32
2309552|36
3416530|25
5137837|87
10398857|3
11838323|25
11444908|51
12776851|1659
1083371|42
1321616|1435
4624134|16
7302487|31
9811212|19
9972300|46
233822|466
789835|331
4873206|511
6911411|35
7958554|198
12527248|16
141820|135
247467|35
10250310|6
5472922|1161
6116535|149
7305868|211
8740346|68
9685994|60
10013272|44
9722583|183
10434725|22
14352325|13
1572069|15
7440574|13
7884850|23
9677495|62
9937890|626
247140|782
959950|82
770571|35
5560844|178
4876463|241
5341048|39
10041559|103
9757307|22
14343944|2233
11641433|429
449013|83
7285801|76
8071866|747
10114282|80
10673393|28
12016626|5
14481163|94
145794|313
236990|306
2502803|15
4632977|95
6256945|744
10033216|14
10455829|7
12272728|536
11564208|98
14468605|195
14470046|53
147300|121
145018|5
4723523|961
6268968|26
5739611|2190
6255526|599
5640697|634
7350547|64
12268769|18
12268883|41
11929650|8
13578177|320
1720921|1776
3773750|16
5274500|291
10733264|12
10462907|20
14368829|69
13146856|135
12966465|57
142291|235
810562|267
4877452|120
9689884|8
13175319|162
13690549|35
10559209|11
13980002|13
365838|53
7501728|601
7262538|677
10614898|50
12264871|9
13005796|358
12776827|13
146913|55
624992|37
5336606|345
9715284|70
10014852|97
14390004|56
13262825|17
1016290|80
5582841|590
10087858|22
14048075|904
14409006|109
12897314|22
12506886|242
2533242|137
7164378|57
1549960|508
2770071|6
10083533|594
10166700|12
12436475|20
13575792|150
251188|48
3976785|315
4477982|176
3769782|34
5413600|56
6178587|166
6291071|628
9760527|14
11870038|7
1573485|187
145490|15
355956|238
10222388|5
10110267|100
7768928|26
9686217|71
11725287|99
146211|449
3014013|61
4683063|73
4399686|202
5251970|54
5928868|620
10586671|8
10889471|147
11995420|1489
1104905|30
2326652|237
2288193|441
2166857|38
3578916|152
3595908|153
10629201|15
12165542|27
2976087|60
4076140|36
6124187|44
6366224|127
7175748|359
9735690|1705
232634|14
250446|112
3340006|516
5970942|386
9759113|16
9680027|377
12230828|273
10130445|15
13349614|18
11447093|591
235784|92
1553609|5687
146549|20
144785|74
4078573|84
6160833|1106
9621599|62
7717361|498
13795223|232
144951|633
961613|46
9789429|61
10064395|242
14349400|34
3591097|54
4359492|7
13974005|11
235393|1111
9719756|52
9747623|45
143898|160
251864|43
5619509|62
9184150|278
10149097|24
2533235|93
2717889|33
11732968|190
13795556|7
1620822|238
242530|137
2520812|313
956250|474
6779435|13
6945322|139
2526408|324
5030581|767
5972953|5
9717909|50
10033231|27
9747580|11
9718532|185
10475347|26
10757922|11
14345510|286
12398595|250
233060|21
2681724|219
6920688|528
12471910|299
13913061|7
10509069|153
244910|289
235973|151
144555|34
5733707|42
7293755|191
5589149|2631
8071487|49
6149783|446
8959143|553
10888329|16
9840124|22
4528649|16700
6910909|262
10559236|15
12526212|11
14443613|29
247871|207
5370111|80
5568350|27
10537169|21
1105999|51
1689030|79
1015745|481
5592863|75
9720524|56
7679056|97
10852414|1408
147350|123
244294|61
10430537|21
10774230|9
10905857|14
13303788|10
1583875|14
4560912|74
13678313|146
10890145|10
1691016|36
405026|11
6132616|58
9752288|130
9864931|144
10434700|76
14343878|58
6558046|1376
9999488|231
237223|14
2653591|44
5590745|24
12160522|160
13110886|12
5163984|50
5793520|374
10455835|44
240596|5
3591098|27
2585059|107
5347758|89
5272554|36
9686708|75
9751240|11
11055758|34
10362637|91
737004|3
4687828|35
6694967|176
11732966|37
11981592|21
396404|69
2296045|143
4540395|23
4363731|194
6110018|89
10501634|101
12139674|391
232290|2049
2294043|22
4625559|712
6643664|112
7832799|56
6779437|9
10149089|12
14342899|182
13304628|31
145523|410
5002521|204
9732300|37
11454461|156
14341575|4
236957|41
411328|4
5287550|19
10557215|21
13344142|343
13030451|32
1559292|102
147021|333
145584|70
12543059|281
11746856|501
4232111|62
8526856|75
10697425|346
1049374|21
145430|79
993917|62
3000236|61
4040605|28
7214470|224
8958440|2056
8554112|284
10397797|16
2658029|549
6396185|52
6921588|12
9588689|5
10195419|20
14468565|138
1220708|44
6100434|64
9789769|14
9689879|13
10613070|376
1206832|2
234430|14
2122576|132
4680057|7
7874874|105
231956|30
233656|32
1854661|191
7538717|43
10846316|35
10009558|19
2134053|1147
4504767|874
6180337|72
10659523|69
9736073|18
11972459|1414
14325268|260
143971|34
2178669|14
7302884|121
10113313|248
9722805|28
9795846|40
12385697|23
14009271|7
146430|151
147260|2722
356197|191
449240|2188
4473285|50
7773382|12
10509083|38
2110292|92
3025239|94
3197241|380
9695490|204
10492152|60
14343235|13
14404333|946
14351782|96
1267153|17
1377228|16
2321227|56
6366548|88
6710569|705
10783701|45
1579381|29
235608|9
703198|140
3357232|1172
3653583|2207
9907548|1089
147114|899
147459|165
3884291|36
9719257|107
10026113|28
9736033|66
11925329|16
14350369|12
4687468|339
4689675|158
10394672|36
10032600|60
10087200|12
13076727|59
14047203|21
11813731|288
13140749|81
13925759|22
13005802|19
5834126|222
404594|28
6883696|18
9735031|308
10660550|53
14381938|12
2267049|225
6067296|15
6588081|184
360649|34
9758801|76
144516|99
144287|1037
6825599|23
6276560|2236
7255202|125
9580055|12
10457926|7
2569206|254
4579509|37
5906561|31
7649867|799
8000081|504
11499819|331
11504752|39
14324213|44
2672326|63
5235852|11224
5791544|659
9683220|53
12493959|107
4539975|376
9596113|12
10009017|33
10408243|42
10416283|10
850295|110
4197101|58
9676800|76
10225780|4
10083524|578
9856235|230
10643909|59
11925352|13
10732044|87
12192746|117
1574724|49
145518|2367
398808|214
3530588|3860
146143|157
5032362|199
6432024|635
9127824|84
9721058|288
9757825|92
10392500|16
14009263|6
700240|148
4491825|1050
4680062|116
8310930|32
9679801|25
9685024|77
10434716|43
720238|38
145514|3893
4443638|56
5814096|129
7576559|1392
10552839|44
10021687|583
10494990|15
14416718|46
11990029|14
13242712|19
14140818|263
232457|87
1579382|37
147523|76
5552549|12
8405659|86
10233213|21
9718800|17
3111341|120
3379477|279
5418066|95
7614017|37
8327246|878
10087851|1111
10949599|18
12764920|78
14347852|881
1285337|104
235662|89
242180|36
145628|119
2573526|10
11599708|126
7717360|1632
12671015|200
13678349|29
10678248|13
12174350|108
145888|389
3035616|3487
2466608|183
9756027|25
10535533|43
13980011|38
244271|432
13607716|69
1090009|209
251765|55
7639628|41
10182756|19
9358402|1309
12296092|430
2846456|1306
11997597|117
145017|23
5137838|112
4450525|164
4663355|237
6221532|10
9684092|482
9737440|19
9723634|366
11621374|119
233412|41
5005272|256
11990034|33
1444684|30
5611585|175
9687100|111
13374436|33
1694582|6
147218|328
4908984|23
6132604|28
10026138|32
14287220|341
245892|173
535872|1418
7676395|10
8958439|1396
10261178|10
10802122|320
12230833|61
1192909|38
235677|3
248354|126
146591|86
5398803|49
5825993|115
5362986|1250
8547221|769
10113220|20
14339233|52
1084515|61
8271826|12
10112362|127
10455817|27
13435185|70
240406|1247
235531|134
4348560|76
6958387|80
827953|58
5707668|388
7305062|143
9674904|365
9522631|56
9833955|56
678486|7
248961|99
623226|20
2804490|123
3469892|1196
14345699|103
146216|121
1684599|118
9291603|11
141840|269
4535177|39
4429632|65
5120606|52
8031365|11
10033205|14
5917911|48
6987744|709
9688871|53
12764925|299
14342912|17
147373|515
146758|269
5044971|176
9786054|24
7190160|26
11445681|9
13925896|46
246255|5
4185512|251
7691298|8175
9719254|252
6949068|21
10893267|244
12721412|83
141762|1215
249243|20
9917254|459
3234457|484
6145852|29
6679165|268
9721718|222
9758845|18
9963977|23
13107767|18
10547470|91
361263|1234
355422|447
4391936|91
142167|59
146107|55
143707|26
6272712|62
9680847|738
9721715|80
10836660|11
12168425|109
1321615|218
2604866|116
7833427|429
11109452|31
11874600|4
249570|117
517885|277
355595|105
8706186|323
144772|243
4858561|496
4729298|61
4989955|531
5589640|191
8541989|4
14348379|16
6920160|543
7286160|16
10204892|9
6998438|3
9574250|20
10372334|28
1107782|393
4138117|38
7324955|274
12739333|37
393336|40
4109596|18
5398804|116
6078956|277
10025562|64
10629194|145
12631161|50
144037|1846
4052395|7
5418067|48
8812401|119
11064555|20
12775798|19
14394428|271
4522764|48
4559998|6
7641255|352
6949554|11
10398852|3
12204665|10
243050|32
2255188|735
9789430|135
10221614|23
11489401|412
13464835|72
1859727|101
4155245|78
5863347|391
141702|1070
247693|63
404067|171
3901679|1150
1009129|171
6115930|423
10439892|182
9758839|26
12682758|3028
242688|955
5834286|59
13031494|27
11997567|114
411410|71
6364503|109
7883927|8
9221850|55
9681571|12
9746867|24
13416109|1036
13241859|187
10198851|346
10726790|20
10221616|27
11784690|7
9759464|11
236995|203
10330997|192
1594966|140
2179546|2329
9358395|114
10167576|1234
1206818|301
381271|16
3372377|25
6998400|303
13715526|225
142767|785
448840|147
4365246|156
7191414|326
10683724|62
146220|3308
233539|153
141864|156
247468|34
3874397|3220
8357447|66
10677062|4
11509712|622
13662163|126
253148|1597
6920682|5
7257404|41
9311814|235
9759474|33
8516659|332
13241870|77
11985385|11
146841|554
10426497|48
145338|579
232784|51
142652|1976
2877133|29
3901157|314
7463434|5
10615895|8
13379278|5
146683|2409
241793|25
232480|186
2939922|25
2894512|921
3386740|2922
9674322|1408
9742285|26
14351734|32
14351773|34
12782566|12
239657|64
249837|63
4908999|34
5139321|15
9359062|608
9415107|18
10645106|224
9745797|19
439185|38
142207|95
247736|2195
4011832|7
4873341|2696
10721568|7
3453308|18
2288296|17
7455532|35
11453264|3259
12191795|58
13406776|217
14409003|7
6480121|32
9688066|4321
10502586|26
142680|149
5030996|80
5938271|22
9789795|23
6911436|720
9738978|68
10889397|13
143884|2642
235451|924
2689130|123
3717926|165
4495830|5
10290211|903
9866651|76
10140518|19
420111|12
2165595|196
2656812|40
4229286|133
4831511|504
5610577|102
9748903|114
11644585|465
14390003|169
145458|154
832277|45
964796|85
4006227|240
4971465|96
5698738|239
209849|569
142635|31
373811|33
805557|345
4286739|4729
5418791|61
13262824|26
7248201|69
7680321|66
7691297|122
10416311|20
14324202|44
1070215|72
145706|57
2672324|292
4277924|431
3235341|69
12768177|21
142086|51
2251985|91
5980567|15
6626866|446
9689908|21
12888349|66
13930351|221
144741|91
248607|60
4406465|380
4524237|649
9770601|99
8361898|5897
10391417|13
12263861|31
12880733|86
3133783|91
7545128|49
13682567|23
13226236|51
142216|477
4278878|33
5793499|598
9792208|27
9746190|598
244919|29
142879|274
2166854|12
6959856|16
5149903|105
10494989|15
12466802|62
6310826|85
5340352|20
5354028|269
5846194|77
7302498|10
10762503|44
249755|43
7276794|25
10864958|75
10390425|3
10403175|30
13633909|10
235115|50
142005|56
4680063|13
6474667|225
13678358|52
450638|64
366408|56
3035624|46
4397053|18
10437880|12
10455821|26
145405|174
2278093|161
7110515|172
5863353|228
9689516|103
9575201|9
10174189|16
9116024|580
11579479|115
11129233|96
240315|32
251192|1469
1820505|15
5434668|189
7869814|192
1371997|73
234802|137
145177|3862
6383375|249
9221853|48
9810660|36
12700105|62
10682549|22
13470248|12
146689|446
2260008|1019
5733711|18
5731749|29
10257243|46
9016408|197
9580058|15
10811958|65
14369399|38
647487|43
9062633|53
10198047|114
14443614|11
474210|10
402636|95
3890236|190
9371569|101
9724394|203
12340545|6
13071535|42
251874|1780
6584967|239
12302311|6
4509306|53
8668177|11
9338440|120
10536443|9
10890146|10
12969633|248
2633415|34
9689992|79
11745772|51
1550187|251
9764651|5
9689987|2065
9690304|50
10905856|22
12588921|427
4226956|48
9760571|14
10783699|305
144730|6
1852599|1814
4846334|28
7195077|94
5967101|55
5781717|31
9722334|345
10394659|13
14439448|29
147614|1551
240609|3
2826306|69
5740293|340
7302394|17
6853606|79
9686266|23
9669840|59
10471345|18
10294287|48
12995041|108
14382763|59
3928451|2628
2106624|12
4741571|12
6132584|34
7529500|85
13913055|9
9689830|28
11696246|13
14290788|75
14301315|10
4516783|24
5712290|22
6311726|1125
8547189|202
7224257|1143
9870056|61
9717874|1571
13262822|10
12503952|111
144549|30
145737|45
5381394|230
9674872|340
10456005|167
9766158|43
9748906|8
6074975|173
12861561|34
5384589|52
6262567|41
9671638|131
11679747|64
246211|3
147113|96
6524666|3
10203317|24
12614770|13
147345|1336
245853|33
5316445|38
11600717|22
12213214|6973
13555447|27
13448258|14
5057936|26
4465850|7081
5892451|147
10761432|851
13164346|124
1207350|87
2347337|79
2278648|3010
6672159|560
10399835|245
14410127|5
13574451|12
14498078|17
142417|336
5370116|406
5759086|40
9755518|6087
10009554|162
13602446|12
376341|15
241359|108
4712544|27
7302891|37
8740350|66
10108588|35
11031185|32
11967149|38
1272922|79
146436|68
249991|381
949872|48
2555086|679
5375005|11
146691|134
142533|12
2642437|14542
7620408|120
6911426|343
14458143|449
879998|86
2319223|38
5307861|51
5401493|311
5967099|38
5941607|191
7302035|43
10502615|83
9718900|131
10464994|18
14416454|116
13470268|155
145403|14
9839584|13
11732961|28
12184651|124
10806889|552
12966135|108
13823746|279
12537261|510
13319339|309
13144949|54
142867|464
247476|355
4971137|63
9573623|6
10026150|16
146748|88
4600693|15
7885083|282
5846190|89
6920668|195
7972902|173
11008824|186
9753031|41
9864928|6
10242661|24
10875103|20
10063723|616
1518976|33
3922418|137
6558049|40
5823373|245
10179101|11
10699625|36
14376113|20
248724|15
142085|112
735350|5
4826771|30
4363732|2051
5095409|9
9734547|26
10603988|132
9742008|24
12179090|25
11679743|10
144219|238
770078|68
2290627|313
4758531|77
6686515|290
9575236|2091
13925898|15
10501601|10
10645190|77
10408164|117
12302315|13
10546107|12
143929|452
241885|2597
145810|15
241533|33
11870040|14
13170823|384
249987|529
10390462|12
10678237|41
144513|185
249165|23
1798017|6
7302849|227
10948538|24
9683179|4
244330|70
3214773|290
10581753|5
12880739|92
5497767|1293
6608756|704
9722588|1164
14342734|34
1283010|1195
439867|71
233495|159
3942970|39
4535407|142
6920653|116
12495115|70
1629452|25
9756631|242
10508074|20
14416660|200
13061001|66
145402|366
145770|1545
5369214|196
7983705|45
11569230|37
11474444|4
14497976|7
1228644|290
6132613|15
6255724|111
5919673|22
9789803|56
9680596|738
9713928|43
13205282|180
244033|183
3956422|436
4665984|53
6584557|3054
6088208|376
10117801|19
12861550|3
14263085|99
1120813|52
1550749|54
1216566|110
3139853|115
2314570|15
6104669|75
7302034|41
9750466|40
9690618|21
11687305|251
232910|293
142027|722
4644489|543
5194632|17
4322470|1634
4875152|75
8568412|85
9683206|517
9733443|58
9337436|32
143904|136
2161608|20
9769292|95
12393748|16
14367634|71
10390490|179
1732610|70
2918075|96
14336488|18
14336416|40
1436944|849
247771|234
4955652|1197
11691768|184
142646|349
1681988|3
244311|168
252151|47
5861423|176
9795879|21
9748599|333
14481201|24
5120607|333
5251436|360
6534889|300
6415399|195
10726789|26
13240983|37
142290|46
3087708|113
5865107|100
9995834|74
11436608|103
14396097|27
1579727|48
145578|434
4285207|74
10033200|58
11474381|82
13374426|14
253202|98
10198856|162
12852845|27
12356712|17
6311253|71
9338361|331
9724373|2097
11822087|118
9740988|77
10733268|17
11838339|162
13925897|51
146259|34
145508|231
1634768|221
240180|38
2855575|27
3884289|33
5137486|82
5565959|49
6338359|9
4333355|10
5978488|28
10435749|18
11081868|3
14394923|26
142861|206
9718991|1063
10012002|271
147160|93
4831945|3912
9746832|12
13841742|4
10804244|26
1059050|24
250288|240
355411|690
5863329|155
6781408|1417
13406832|14
14408998|359
14490074|165
13886734|280
2166859|107
6833149|632
9745534|76
9738992|313
10630210|15
11109446|53
2165584|365
5131197|581
9759114|15
146679|119
414012|36
4308818|255
5119793|155
4858562|299
9687761|39
9748609|454
11512900|32
1301123|102
6487718|633
12961165|15
14498703|107
11923143|11
233568|81
2347719|38
4530345|446
9675167|666
9680528|4
9500815|242
4045754|280
2134854|453
10430532|5
12584759|75
143858|396
146169|1055
2713347|42
14391729|695
6615400|183
9690271|96
12464712|4338
11679746|703
243652|37
234124|393
1032227|76
9750723|15
10338247|37
10411901|39
12662733|28
246254|7
448913|288
145186|1460
4277934|572
4317844|159
4989956|458
10231303|80
9685999|291
10871756|83
14351784|59
4615343|146
10019185|17
10260190|29
11871155|274
13270868|47
9789797|39
10041561|75
9689831|2055
10265045|78
12635477|11
13555380|14
10461979|80
13478750|15
14348755|12
13139798|238
251643|54
3581783|13
10226938|40
1600099|26
142151|51
142912|185
1781562|200
2099216|21
2103066|35
5231500|2503
11065653|106
142383|36
144150|98
9690638|261
10833329|5
14325270|50
12664893|188
13206183|5
249835|180
4185509|33
9757186|43
12213208|67
2288265|1201
8285367|77
9770576|53
10149091|24
10391401|54
10109364|58
14351116|146
1083385|16
143602|1234
3218867|360
6439122|97
9758846|43
11468669|28
10751661|76
1115688|16
1651882|270
146664|1390
6146860|283
10149100|33
10109390|10
13795557|19
146642|1838
234873|7
242923|51
4908981|138
5559818|135
14344083|10
14402447|15
5160835|90
8381313|273
9950730|268
10033211|48
9917992|28
233707|80
2326653|11
4983838|142
9884727|72
13241871|46
14080983|19
11107271|34
14444846|154
12782576|30
5588650|116
7371954|42
10395659|64
234126|562
147266|1100
234289|50
2653054|192
7203187|565
9735801|78
10617918|14
14443628|10
143607|652
965317|55
10010156|39
11926389|48
12634507|37
4669003|46
9145525|32
10410126|560
12851701|1
13795224|396
5330279|15
10430534|93
10905855|12
12449636|64
3337413|54
2314958|507
2288297|150
5137494|400
6132628|63
10392483|11
145242|361
242772|309
243702|121
4998731|5
1450900|127
681912|728
997175|158
2335873|415
10624027|599
11696144|62
243084|39
4219827|39
5322083|156
8740358|33
10439884|25
14406323|239
10722671|115
146902|267
2628311|314
4848041|4622
5610576|123
9735339|16
9740664|33
12782647|413
14351883|14
1104260|36
9747582|104
10229461|32
14046278|67
247629|20
958185|1245
2656814|49
6332623|16
9574017|3
9867575|502
4540792|64
5872992|159
7676380|81
12454590|147
5557059|200
10392473|15
12857203|25
427158|54
5398280|373
9683308|79
9541634|21
9763716|60
13030470|15
1620710|47
4765983|12
9745332|51
9746182|2452
6911933|122
10231261|117
14360422|19
250539|11
10033262|153
9580026|10
10257236|13
14390813|72
250214|104
251181|10
446205|1118
9688027|37
10263052|5
10774220|281
144059|75
2313536|57
3156147|168
7147751|477
5589630|51
9741997|45
9961046|56
10231283|197
13197680|14
13662108|605
1702432|100
5120595|313
5347763|22
5583794|27
8526851|33
9790578|25
10438862|27
13206177|321
10737380|20
12850408|6
1214431|310
1077175|73
250441|27
252144|32
145365|1808
10611077|129
12385703|41
14348385|16
5618090|1065
4703166|376
5917907|45
7350930|81
9724393|62
11833930|158
236409|50
2306185|5
8826003|272
9146943|91
9896717|41
10410993|159
243767|245
9719277|385
10032481|21
10550486|131
14389257|50
249942|59
1038620|507
5253851|61
5639355|1533
9760574|46
13448261|13
13583635|12
14012389|11
1313513|19
1272925|498
876184|29
6215470|285
10502622|10
14408996|137
1058885|37
245717|79
144726|585
146668|2060
144652|4742
238486|160
5927885|105
7101455|43
9764301|27
13206116|88
146921|540
10126643|48
13226239|75
14351891|16
13911385|97
11985364|27
14351882|19
12543068|161
4380028|57
3826408|14
4606445|408
6083678|36
9917979|15
9915223|6
14367525|8
232850|33
363568|520
2297240|272
5687494|1633
10546125|15
10385616|129
144937|724
2509720|60
5132524|771
12648461|69
14396524|74
2094094|5651
4332611|1870
6332202|352
9680583|706
10032642|140
10411003|79
10416310|29
1713060|11
253345|26
145362|263
143943|7556
2309194|140
6743782|185
13575793|508
9772051|55
10540519|43
10455822|53
1781008|8
2318445|34
5656745|42
4875186|231
8361897|947
9755517|74
10591776|23
10572514|13
1111741|14
9681543|25
12886267|51
1707736|1228
249519|287
385643|466
3988326|120
3924650|43
5156011|173
5405787|8
252110|73
376484|29
5879657|84
11697278|14
14050005|644
14472836|9
235539|131
993335|142
4213888|69
4518010|4
5008781|110
8740353|20
1110729|97
1005693|40
2513102|44
10118871|7
14475263|100
13602450|9
1555119|108
233003|161
142835|1265
5038583|66
5892450|16
10663150|23
1083380|28
253012|15
1856549|889
6883694|44
7787488|196
12301254|13
14474391|78
253327|245
360880|51
5474582|552
5833240|71
5938317|72
6911991|233
9810612|334
10693168|13
13807950|111
14341221|334
245348|183
9677178|20
7579302|42
11100577|9
14360503|290
145450|31
3249851|36
4287270|12995
8137573|48
10392520|13
10762568|41
10557211|10
239501|52
4040579|29
5484443|52
7530295|61
9749251|26
9687999|249
9817703|398
10508076|7
13917007|64
1311566|18
248728|1272
2117611|82
2360287|27
4471063|621
5385846|24
9732095|3
9759430|25
13259048|538
13057639|349
11813729|53
845007|55
3924086|3467
5365937|7
6108774|60
9675173|91
10235830|120
13769160|95
1690169|92
9689996|24
12160454|32
12179091|32
10559218|10
145548|1198
5038507|1344
5134971|51
7001433|626
8263026|30
12314184|39
10895559|91
145685|4807
436996|3035
5278437|17
5918714|215
7954666|66
10772107|5
10451354|54
449998|136
5381562|2390
6269799|14
5624813|135
13118060|33
13448249|14
251224|2287
7301604|69
9689513|198
10411017|10
10411897|30
147531|3674
142011|387
5863327|44
10494036|81
9746846|7
10141363|16
12333629|101
12998178|16
14007451|98
1723861|96
2326671|30
5846379|103
10434608|1554
236359|168
4225372|134
9687101|65
10194442|28
14307087|26
14047159|26
1760628|389
3138129|109
3942974|336
3514610|41
9687990|181
10365532|1233
13723058|5
5118988|492
9748894|60
10607957|104
12170342|67
13259050|280
146044|15
5582495|22
10016390|34
10220791|15
11100597|67
144020|1347
1838170|8
5411360|83
6583000|142
5010546|3
6257597|8
240451|457
4903351|226
5564832|31
9349713|31
12385709|278
1804424|14
2818019|112
6215615|18
8256723|23
9359083|135
13339375|13
13134781|25
12300270|12
424939|100
2165596|87
2488916|47
7629432|139
10020737|245
11345813|24
9740977|850
10686781|152
13303739|84
253243|1619
242514|45
6666051|20
9749576|255
9575838|3
12160510|17
1302397|512
242313|204
874921|29
2106618|10
5865117|304
9745475|60
10183626|27
13543725|34
142865|808
5747632|256
9748891|8
10093820|6
248384|287
252969|291
10195278|3
14370828|50
145254|3482
141842|69
239902|67
146678|726
2796985|42
2247708|74
13658560|2693
4669005|89
5369627|44
6254988|225
8336257|130
9756633|53
10235836|10
248208|19
144725|91
1205722|52
623213|15
7302389|48
4878323|1627
392751|129
2293671|147
6261888|113
6087466|37
6228121|5
9564713|259
10281291|861
11821276|25
5411362|98
4873344|1736
10610083|68
12026695|346
13974010|93
250482|181
147522|134
957571|43
3448503|18
4503199|124
9695442|165
11701534|58
12282447|108
12635500|19
1022219|24
2687571|645
2653588|88
3943979|517
14394940|80
249279|187
4234819|9
5791844|54
7331042|844
13343252|22
14345668|712
14008326|103
233409|21
4497144|44
9759132|18
9759165|28
9884647|65
10297205|113
11510859|52
251413|221
775778|2092
3991492|41
4469809|372
10275682|118
1305738|53
145586|127
952705|93
4293609|151
5345132|91
11934914|35
14443588|10
1820511|36
5217461|150
5532816|598
6243383|591
6889532|209
6288512|168
12764893|37
13139818|16
1288181|46
143700|36
9679070|70
10823566|14
11564202|75
1248828|74
381521|113
6260210|114
9800574|58
10011927|152
9742284|38
13602432|24
2620586|400
4078134|757
5509799|14
10433689|19
11600707|23
8405690|1485
9712313|12
12156782|131
12026692|728
232843|2244
1656662|31
143611|307
398795|98
994655|18
5834124|18
9604577|630
9735045|42
144015|114
147365|330
5961586|75
8736293|3
8222870|24
9719258|93
6405850|1035
10471171|374
10011983|284
144125|388
1025375|63
4848461|237
8022345|29
12891641|676
232689|44
2488736|58
5160834|94
4996159|3802
4984331|52
8705588|22
7845874|807
9795086|56
14333548|89
13209605|383
242085|124
3138128|20
7584945|27
9719470|731
9735793|37
14287590|46
241276|82
249164|82
233382|23
961588|154
777422|360
10112361|113
10734291|11
12449645|30
396405|106
2138463|114
4561336|329
10455840|45
10617923|2
5411361|416
9674334|108
9073772|70
10010100|65
13380981|25
13575047|76
144591|925
6512327|394
6737380|125
9247337|462
10645158|27
10927497|58
14366704|107
14481202|39
142961|1057
144753|566
2783718|117
9757815|116
9757845|49
13308517|9
9688158|147
1693062|15
144830|317
355407|6424
2505902|281
4479840|112
11345810|100
13861756|10
11474463|136
253229|120
450014|10
4038752|218
5833239|61
8264875|533
10772083|4
10064357|28
14138847|359
14011470|32
14403184|39
1682443|148
1590028|226
1751743|643
